#,Address,BLOBZ,Points,snapshot_org,golden_blobz,silver_blobz,galxe_leaderboard,blobz_x_fwx,300_bitcoin,questn,gull_network,3960_jk,600_somdej,1000_lqdx,100_op,last_change_to_mint,blobz_invasion,get_golder_blobz,fwx_trading
6378,0x3d8d25162d933E127348690a6b073b9c08eF8F68,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x3d96d1c88EE24A01D88dcbD27B6c7Ce72403509e,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3dD4b549218c3d92ced06D3d3729169b173d0DbB,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3dF7BaE459c933EaAc90256b06c0BAf1d5056f03,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3dd02CDBD6685C077aE30D0Fe436CEBE15fE2145,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3ddC07ECDE02A1D92F70e88551d9666712A837F3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3df02dd4458570AD303F25A3233C908E534e152D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e0E6c31E00223FBa753331BCd1Baac4460aE5e4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e29438a8c8208d0de1a1289C8fBF53CDAa1db4c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e42e91DB74FCdAEDe95209aecd918Ce86b507F0,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e499bcc6E8B43c4560e6644994440ACbE7aa708,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e51C2F221d97ebb6b24f75b7C62fE59B5Cdb2B0,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e6360E01c5ee8446c1e51f59c97093586327659,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e67E9c147Fa18dF710199D329F46bDaab128087,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e6a45901Be8818f454e90a4194a19c885d7EB63,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3e7F4C9F08c5Cf5A58e58C41201342ca43550C0b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3ebb6559f2C94C339086778ef563d7bAF2bf0F49,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3ed01BB8AeE0b9A39a7BF2861f3427750295c614,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f0F37A3F4e4B02AbD65E143008B69d9D64D9fD0,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f170496f84c11668e00c572F391DFC5Fbcd1db9,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f57b19e454CEAdE4A600d48b83112c681d392C7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f69557A41612032F31D5f5AbD5d5cd6D17c7B41,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f6D4D1a91a696A515E90dE97eD4Bb7B4115860b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f82641C8e6e29dE604906a37D73f3F3Bb095B45,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f9655C0F7e1971d83A4dffced164d8D62a64c36,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3f99A18c66FA74ae69E86DF657B343f0A33cBD97,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3fB2F8276Ec5FdEa3a0FB1bE23e9E8463e266778,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3fC99D0E5829cB829230f8Ed2B9882b49eBEb50b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3fE2e08a1F7766606574a91a5CfAf3342d023947,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3fb460E13ffe1B99f858C272f71822F86de659EC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3fb745B8789A2Bd404DD7fCDD4ADC9cC93A41b26,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3fbd14399e0b56E4610918C4aeAB04Cbd6FC8607,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x3feb9298170A751e4E6c81195912fB6a5784139c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x401F5d3De465C755342b68193e70b83dA9C62db7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4029F1306bdefa6EB6a60083BE5DB48698787E3F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4036Fb75984A38F891Ff9377CcE17a918F0e0C7D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4039D1CDDa95601768bb7d7903501DE90Da24d70,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x403D30FB89d5411c6B2572707F341204Bcf0FAe0,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x404ECE67CFCbE11ce12C62Bd6206891437516B4C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x404f32c89Edf2AAe5321e04C22bcfbab849751B0,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x406ceeeFa0261873013b4CdAaF2E8255b67B62a2,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x407DF19995bBA21E71EC6e6b72FEba70318031Be,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x408570441054B712a9F8b4c96101915C75e3f044,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4090F1eB674317FeC844B354E26ce232b0CF0Fbf,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40AC63186d0b997485D02F602e6002BEB1006148,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40B4785234Ba0766Ed323299b8f29bbe0DaD1922,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40B5540e8575dd9c0B6D7e981DF6fcAEc27c6C65,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40DE3299Bd8a10D8Ac3f32C1A55DE40640cF9B75,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40F518b319cb0EEe96e0E34462b81C4C5a93FD3a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40abAE15e7ee865D9126C97D4b5d78D1b199ABdc,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40dE71B822c0BD37B8ca69a68Dd63097315A1764,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40ee6F76da4AC73d9a4dd5DE4A24b6D9081311cC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x40f1a6e618E99fbF1970836faaE3f8CB2F85C8a6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41004427686ED89C6e3C674bC600eca98A32Ceb7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x410ad0eE7c99c0E46FdA805FB81d3C51Cd8205A4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x410f4d628cFc6E788B54206022cC01341d6166D8,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4132791d238C089cBD5Eb120109f6c776C3892aa,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x413A9c69dF59288ef9A7Ebe78a2033DD2F3E1af3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x414c2D886db7795fF25E05153696da469c1702aF,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x414f445E93F6F556d3c60f63825c8f943e65AEE8,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41519a9058e9BDE98c6A2c9b2e2A7c22B7c0Aa4E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4158BcBf6eEa1Cc9194b457f93dA1697b0a6Deb2,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x4165ac75516763DAE3481a5143f31F7B11ed618b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4180e90dB112047e588B1037Db8eD8235C9e1382,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4182E04F3C4444aC451e26F2a815aaD8D530eECd,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x418B8C9673858A7D08EfBb88F370F5Db20900f2a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x419A9B9284722dd1e92fA69bD6140585dE41f116,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41C7A008E863b641016D9b39C1d476E052Ab0b32,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41C895a7C2BC0707420d8C4Bb4AcCBa32F769AA5,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41CC025833dAA1eFCd9B43bF61495bF1563BdC5b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41Cd286e6A61F430EE57c8Cd142B906D9FdbAbdA,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41D15d8C33b178C05C1991F8960B9B7070bA9040,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41DD3681385B09b6ae518C8F0EBfd3994eFC5aEe,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41E391414086efCCAECE16D2cA6680d8CC397FFC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41b3C126358b84a9303bDbfEe9Bc5A633e62000b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41c42806aa65eDe3c1bD2847eb7bcdA0BaAe19d9,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41cc4Cb5ceda87D855758c5d680f435dCC3719d4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41d2F3add533465d1038bFAC72855e8430f92eec,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x41d4a1444b457D211FA8e58e51f819d6C2A4fa82,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4206A079a1933B84a7EB66C71165FA792Cc7DD89,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4210fD4fD4402a1fC4Fa4f2CBd5a362653Fa9aB3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42183d415A66aD3d5d1cb9a3f4fC226516EC742C,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x421AD6744230eE5d47fc4Ab6B161cEc772e6Bbaa,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4220c14096fC8Feb089a0Fc8a9A96C2A08125E6C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x422527527832c8Ab7481A597bc06F59f295302FF,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x423488B1a885031610484E1dAB15b1E0B1F0C952,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x425526165474c72e2acC7F47f914Cd1E7Db98336,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x42591E229679aFc23621aACa569BF931F1568BDf,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42635475A116c0481ed16ae9be8Cf7BE6D9D030A,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42702A9c8806540DB5fe788Da8C05A4E1204504b,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4271C36be8d3923D580fadA83f007a3e6eF6D5dc,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4288c99A0E2b43D780ed45822E40AE64E2376dCa,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x428a4ca319fc95Ef0451009FE3c8A1928EEc3470,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4299B82482a1BFCEA9EF70569d8e1180Ab6A8D97,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42B3BA804E5a28c873f8B0c1586d529EAF8F2804,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42Be65310a59e2B61Cfb3EC8Dc14880f5aa882DD,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42D45f762fdAB1FDA39ef871F021c22720E5676c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42E5048F64c79d130E9778b4956b3c99595525aB,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42Ea147b87D32e7213853bcf98f3e84870312e27,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42aDA0129dfb022Fb64fF84275aC025a9A498C39,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42c96D382f0C9eB7728B85b0e2C890D360336a77,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42d0FCC9430690fE77D4bc0A0DA4d0F543BC0119,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42daEbdF5445Dbe1f51Bf46bE63B5e9569793C5C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x42f899C06e3e62c6359916f56738B18c75CE436b,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x4303912aa16C4932214Ca930b2D2606496C203Da,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x431184fCC6f08F1C886E3864085D574012Ae1262,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4315ef96BB9774B82b541817672DA4969c7219E3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x432074E120ff63066021aD3674f55D8056DB1C44,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4334c7A97492212a89d566F7EaFbCcCaE7F6Ec64,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x433530204431BB396D6B768A6c5a52dB6146Ee1c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4349626d320612a608A5eB6bc503E51A97F50BB3,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x435DBDB38Adb606eAAe862f3a890fc459c06Ddf1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x436C3B635Ca72bedD7757f3bBBeBAcADf0a7A20F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x436F6d1335558a1C790FbAe3fC17e1fea4A9F2c7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4375fF66A42511E67A2a00aFd83Dd9AD0C446640,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x437D1Bf1bAaD10B0e67c36165CC0893F9552247E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x437F5Ac512Afa5511E2Ea837118B9c7Baa342fE9,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x4381EdE38e1B36460B216A01F8725970c59e1b78,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4388305d792202F8B5242A34C282BD5C36D5933D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4390eF1C661240414b669C1F9005652096b8Ee35,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4397c7D92127419C43bE6FC486ec4F99efBE14d4,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x43Aee18D3899470B1a632086cc72d5c72D008Dcd,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43BD2Ce9ED62Cde7Ce14365171f206429D3Ae6DC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43C059E9C2b49e87043c3BB41bB5E44DF76D5F92,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43CB7888034eB1d7a6Fc41E8f997010d9a4c2FeF,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43D3B13033da6A65024056eaF1746a620F1Ef139,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43E5BeFFf4A44EA37fAf075ed48a11A3C688F0C4,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x43a569bf70a9Ac60f140687b89Ea81A59c3B1C44,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43b4a2C888520b4d510286d741D8AbeFbE3b294e,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43b8D78925c96061C5905f3f2f713E9823dC34E6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43e44f924f98Bd46466BD67C98D39005eA121C6E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43e67D1F7E05E2E892a2Cea34DF8547dB1236613,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43f708c3f68B5fE2Fe5cf38844b56613c71fc544,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43f75EEcE29a4Ed5eE5622ECC7676b1BFF846A60,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x43fC553F12C519cd53b3396d8eC0BCCFE7CF175C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x441eE75085762664B6c4269d0F20414e56CB4a37,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4428E790AEa20399F1B8794CB493521F7882C980,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x442f7980DbF32CaE7C8E5bF11Af0F252F5bBee5b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x442fEEA58Ed534D15B6773322567f8E954563b44,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x443A545Ed9c317A93F354C61cBe5A494372C6AEd,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4451596a579DfEbCba08CF9dD72401583495306B,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4452a45a88920C15370840D6773bd80d160181dF,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x446345E00EEB54B4489de4a55A20f38799823968,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x446e24535A04Ec6450982989cc5403e38b6f34d7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x447366883516747f00eFdfB7Dc8865D0Cdf7E1DC,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x447525Ea501E2117bfA8417be70151DbfE3524e9,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4478abbA6f83384cC3535B1D2dB193679B822b3D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x447b6821b8e38Af7aA6A3225956D751a94bD1c8a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x448879c0B46B5C35b4e3885F46A81FC89e6103aC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x448fD065B706D30B2E7D8a75F637293b4a57B3f1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x449E90788bf4A9241f1f8c7681E9fE6854261482,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x449F9D0Ee46aAbF4a4c9a7995495B772c0010196,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x44D4F4f5ee4f9faC342e62dC5BB94b170500369D,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x44c82b7db568B04E3eC5bDA3a7ae51c0B9Ce812e,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x44ea825FA4bf65206DE6C38732585eF2dE18BCb4,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x44f0e650A559fd905228047ca90C3D7D696C609e,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4500998B58EC4Fa2bdD9c0B7Cc6971702307c1bf,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45125653A4d0547464031c2480A2F1e9d74969E0,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45368f1B675F27e27104749D70B1DbB19DE4152F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4538fD130DcD5C8c2dF4ca2d24A1D2A8551780Fe,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4554145f7Fc27326160702C76594F0D81c9B3e77,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x455D8cc938049f8642e575a06a9c863BcE9a6163,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4561a7E44Fc5E4207bC41614C8866Bcdd1785d01,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45703a6ee9634E6A624c209E3D8f22d21e9b6747,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x457243a38Fb527111Bfb6f3147846Bd4dCC8b43d,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x457920F7dAb91E5e74F36804C29B92Ded4ca8AbC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45859319D9A362f2146d0431DC30aB8f0ef1Be73,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4587dFFE5cFCDA26929614De491E32f1f20E6E6F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45A54a76bb62e7f9D0db56Ffec4B5c5768d91230,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45ADbfEF5385814590BAfbFc474b512B6DaC7eB9,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45CEbB1cAAb1BAE2Ec2F2533828C5e50f6914Cfa,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x45Da0EF5fDE7eF3DEA2D4dBdE6ef7a074a34310b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45Edd089Bc7BD554412883C85906961986b95410,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45F18B2f15c17D021C756A026bcD60F8c0674E43,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45c22953C56990e182c894F3a5C825672e86E875,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45d436987D56789D3Abe37Bfe0214Cf75998d0D8,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45dd4561873B667375bC13f6CC20C8635869bD30,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45e3F5540b037c3BB32aC166e09626Db1ABb2f1C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x45fbB820FFCBFb3A0a1780fB051Ed1442Fc3b11A,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x460145D20D34679006962C14B4a057286c9C6aBa,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46289843b0bDAf397aa17A41b51A40801cC2Aa38,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46331769A8a01947E07C310704893076a3409d36,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x463470955C61a54210b5dDcc20847cC325A2FF38,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46362F584Df307fC5a4CBe4C55e20be7B389F9DF,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4644c9AeD06c8a9df4F05Ff13897620bAaB75010,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4649182d2B80cA34dCd16EE5FBe72ebF42E11443,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x464D19bb970ff3A27D2F5404656C4915564dfA41,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x464a5854b993b768A71beB2F8E61e91Ec5e5D6DD,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x4659225C11be53C5EcDAaD4EC623cc208741C6FD,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46848FA6E189B5e94c7B71566b3617E30a714403,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x468A78242542E9D36aDfB414Cb08083947B2D659,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46D7ACAD8CD02d1E6497cF0D6283Bda45cc31892,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46Ed1eADA07D498d2FE8A2252c89E3bF3F95bFa1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46F0AaCc078A848cBc33d0a3bDcAA614AbdCaD59,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46F4409b77726072E29A0c37050F82Ac66e24532,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46F4943f1C84555be1Bf74347ac451eA3c3D6437,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0x46F6325E607305e9cDEDd9cbE41e3DBdD322d6Fa,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0x46c0400ef3077F11AD9d68CD1BBf3a92f3Cfa558,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
